Sold_Price,DOM,Garage_Capacity,Quadrant,School_District,Total_Bedrooms,Total_Bathrooms,Total_SQ,month_sold
317500,109,2,NW,Cache,5,3,3152,1
345000,112,2,NW,Cache,4,2,3288,9
279000,123,2,NW,Cache,4,2,2614,4
578250,152,2,SW,Cache,5,4,5082,2
525000,210,2,NW,Cache,2,1,2212,5
306000,216,2,NW,Cache,4,4,2476,3
440500,224,2,NW,Cache,5,2,4200,8
186400,1,0,NW,Cache,3,2,1291,7
272500,1,2,NW,Cache,3,2,1810,4
295000,1,2,NW,Cache,3,3,2075,6
311000,1,2,NE,Cache,5,3,2400,4
174000,2,0,NW,Cache,2,2,1160,9
175000,2,1,NW,Cache,3,3,1421,3
187500,2,2,NW,Cache,3,2,1252,9
194000,2,1,NW,Cache,3,3,1412,5
212000,2,0,NE,Cache,4,2,2068,5
245000,2,0,NE,Cache,5,1,2250,10
285000,2,2,NW,Cache,4,3,1752,11
294000,2,2,NW,Cache,3,3,1712,9
320000,2,2,SW,Cache,5,3,2760,9
380000,2,2,SE,Cache,5,3,3162,6
375000,2,2,SE,Cache,4,3,2468,10
185000,3,0,NW,Cache,3,2,1301,5
218000,3,0,NE,Cache,4,2,1824,8
219500,3,1,SW,Cache,3,1,2565,10
232900,3,2,SE,Cache,3,3,2043,8
245850,3,2,NE,Cache,4,2,1941,7
263500,3,0,NW,Cache,5,2,1952,5
289900,3,2,SE,Cache,5,3,2590,4
297400,3,2,SE,Cache,6,3,2946,2
315400,3,2,NE,Cache,5,3,2483,5
338000,3,3,SE,Cache,3,3,2020,8
349000,3,2,SE,Cache,4,3,3457,5
355000,3,3,NE,Cache,5,4,3187,8
365000,3,2,SW,Cache,4,3,3363,8
376500,3,3,SE,Cache,4,3,3451,5
889000,3,3,SE,Cache,7,6,7081,5
135000,4,0,NW,Cache,2,2,1069,7
152000,4,0,NW,Cache,3,2,1282,3
192000,4,0,NW,Cache,3,2,1282,6
204900,4,1,NE,Cache,3,3,1425,12
228500,4,2,NW,Cache,2,2,1169,4
248000,4,2,NW,Cache,3,2,1680,6
251000,4,2,NE,Cache,3,3,1372,9
268000,4,2,NE,Cache,4,3,1824,4
295000,4,2,NE,Cache,5,3,2006,2
290600,4,2,SE,Cache,5,3,2617,6
296000,4,2,NW,Cache,3,3,2000,4
315000,4,2,SW,Cache,4,3,2716,3
315000,4,2,SE,Cache,5,3,2886,5
327500,4,2,SW,Cache,6,3,2951,11
335000,4,2,NE,Cache,4,3,2198,9
333500,4,2,SW,Cache,5,3,2869,9
351199,4,2,NE,Cache,5,3,2742,9
310000,4,2,SW,Cache,3,2,2808,9
223400,5,1,NW,Cache,4,2,2000,5
240000,5,2,NW,Cache,4,2,2042,1
240000,5,2,NW,Cache,4,3,1903,8
257000,5,2,NE,Cache,3,2,1193,6
311000,5,2,NW,Cache,4,3,2486,7
305000,5,2,NE,Cache,3,3,2045,9
307778,5,2,NE,Cache,4,2,3097,4
316500,5,2,NW,Cache,5,2,2212,9
314999,5,2,NE,Cache,5,3,2834,3
331000,5,2,SW,Cache,5,3,2764,6
400000,5,2,SE,Cache,6,4,3695,11
500000,5,3,SE,Cache,6,3,4405,1
549900,5,2,SE,Cache,4,3,4604,8
148000,6,0,NW,Cache,2,2,1069,4
226000,6,2,SW,Cache,4,3,2070,7
249000,6,2,NW,Cache,5,2,2006,7
248000,6,2,SW,Cache,3,3,1565,7
292900,6,2,SW,Cache,5,3,2922,6
348000,6,2,SE,Cache,3,2,3205,6
410000,6,0,SE,Cache,3,2,2581,9
510000,6,8,NE,Cache,5,4,4429,8
169000,7,0,NW,Cache,3,2,1292,12
220000,7,2,SE,Cache,4,2,1816,11
286000,7,2,NE,Cache,6,3,2560,6
305100,7,2,NE,Cache,5,3,2824,1
415000,7,2,SE,Cache,6,4,3438,7
279600,8,2,NE,Cache,4,3,1868,11
253500,8,2,NE,Cache,3,2,1402,8
270900,8,2,SE,Cache,4,5,3480,9
257500,8,2,SE,Cache,5,3,3144,9
340000,8,3,NE,Cache,3,2,1745,5
395000,8,3,SE,Cache,4,4,4090,10
421990,8,3,SE,Cache,3,3,3645,9
455000,8,2,SE,Cache,5,3,4388,5
575000,8,2,SE,Cache,4,3,3844,7
238000,9,2,SW,Cache,3,3,1672,7
265000,9,2,NW,Cache,3,3,1968,5
182000,10,0,NW,Cache,2,2,1036,7
268000,10,2,NE,Cache,5,3,2622,1
284000,10,2,SW,Cache,4,2,2120,3
324900,10,3,SE,Cache,4,3,1989,6
425000,10,4,NE,Cache,5,4,4050,9
193500,11,1,NE,Cache,3,3,1414,5
225000,11,2,NW,Cache,3,2,1351,9
242500,11,2,NW,Cache,3,3,1520,6
240500,12,2,SW,Cache,3,3,1565,3
280000,12,2,SW,Cache,3,3,2640,6
309900,12,2,NW,Cache,5,3,2388,5
370000,12,2,SE,Cache,6,3,3086,9
398000,12,3,SE,Cache,6,3,3443,5
405000,12,3,SE,Cache,3,2,3670,8
940000,12,3,NE,Cache,6,4,5784,11
189000,13,1,NW,Cache,3,3,1462,8
224900,13,2,SW,Cache,3,3,1344,9
228900,13,2,SW,Cache,3,3,1344,9
236500,13,2,SW,Cache,5,3,2046,10
388000,13,2,SW,Cache,6,3,3342,7
279000,14,2,NE,Cache,3,3,2100,3
345000,14,2,SW,Cache,4,3,3260,6
389900,14,2,NW,Cache,3,3,3054,11
525000,14,3,SE,Cache,5,4,4436,11
185900,15,2,NE,Cache,2,2,1192,1
328000,16,2,NE,Cache,5,3,3042,1
410000,16,4,NE,Cache,4,3,3713,4
345000,17,2,SE,Cache,6,3,2624,8
370000,17,2,SE,Cache,5,4,3954,5
385000,17,3,SE,Cache,5,3,3444,4
409900,17,3,SE,Cache,6,3,3523,2
530000,17,3,SE,Cache,5,4,3786,10
346500,18,3,SE,Cache,4,3,3188,2
385000,18,2,SE,Cache,5,3,3457,12
489900,18,3,SW,Cache,6,5,4366,6
195400,19,2,NW,Cache,3,2,1449,2
227900,19,2,SW,Cache,3,3,1344,10
249900,19,2,NW,Cache,3,2,2066,7
320000,19,2,NW,Cache,3,3,2075,9
215900,20,2,SW,Cache,3,3,1344,12
317500,20,2,NW,Cache,4,2,3292,7
466000,20,2,SW,Cache,6,3,3206,11
184000,21,2,NW,Cache,3,2,1326,10
215000,21,1,NW,Cache,3,3,1412,6
392000,21,2,SE,Cache,7,3,3660,8
235000,22,2,SW,Cache,5,3,2664,1
248000,22,1,SW,Cache,5,2,2350,8
270000,22,1,NE,Cache,4,3,1800,4
325000,22,2,SW,Cache,3,2,3230,11
285000,23,2,NE,Cache,5,3,2754,9
434900,23,2,SE,Cache,5,3,3564,7
247900,24,2,SW,Cache,3,3,1565,3
249000,24,2,SW,Cache,3,3,1505,4
346250,24,2,SW,Cache,6,4,3157,12
500000,24,1,SE,Cache,7,3,3160,9
239900,25,2,NW,Cache,4,2,2811,5
755000,25,4,SE,Cache,6,5,5720,8
222900,26,2,SW,Cache,3,3,1344,10
249900,26,2,NW,Cache,4,3,1972,2
435000,26,3,NE,Cache,3,2,3664,3
335000,27,3,NE,Cache,5,3,2212,5
392800,27,3,SE,Cache,6,3,3923,7
271000,28,2,NW,Cache,3,3,1968,4
340000,28,2,SW,Cache,4,3,3118,8
339900,29,2,NW,Cache,3,3,3114,5
795000,29,3,NE,Cache,6,6,5601,10
433000,30,3,SE,Cache,6,5,3929,7
570000,30,3,SE,Cache,5,4,5953,8
252000,32,0,SW,Cache,2,1,2535,10
330000,33,2,SE,Cache,5,3,2663,10
222900,34,2,SW,Cache,3,3,1344,9
470000,34,3,SE,Cache,5,4,3918,3
207500,35,1,NW,Cache,2,2,1234,8
266385,35,2,SE,Cache,6,3,2815,11
319900,35,2,SE,Cache,4,3,3255,7
329000,35,2,SW,Cache,3,2,3080,6
395000,35,2,SE,Cache,4,3,3466,3
273000,36,2,SW,Cache,5,3,2740,4
523110,36,3,SE,Cache,3,3,3664,6
237000,37,1,SW,Cache,4,1,2052,9
242890,38,2,NE,Cache,3,3,1417,11
298900,39,2,SW,Cache,5,3,2760,12
370000,39,4,SE,Cache,6,3,3321,4
402700,39,3,NE,Cache,4,4,3995,12
190000,40,2,SE,Cache,5,2,2158,9
255500,40,2,SW,Cache,5,2,2572,6
299900,40,2,NE,Cache,5,3,2474,8
192000,41,1,SW,Cache,3,1,1423,8
355000,41,2,SE,Cache,3,2,3096,10
492500,41,3,SE,Cache,6,3,4403,3
210000,42,2,NE,Cache,3,2,1499,7
283000,42,2,SE,Cache,5,3,2966,8
326500,42,2,SE,Cache,6,4,5255,9
294000,43,2,NE,Cache,5,3,2834,9
481200,43,3,SE,Cache,5,4,4188,11
250000,44,2,NE,Cache,5,1,2250,4
284900,44,2,NW,Cache,5,3,2423,9
400000,44,2,SE,Cache,5,5,3976,7
245210,45,2,SW,Cache,3,3,1505,8
370000,45,3,SE,Cache,4,3,3628,6
460000,45,2,SW,Cache,5,4,4370,10
235000,46,2,SE,Cache,4,2,2110,10
494000,48,4,SE,Cache,6,4,3477,11
338000,50,2,SE,Cache,4,3,3244,8
381000,50,2,SW,Cache,4,3,3500,11
395995,51,3,SE,Cache,3,3,3645,9
286000,54,2,NW,Cache,4,3,2608,1
316500,54,2,SE,Cache,5,4,3338,7
457900,54,3,SE,Cache,7,4,4638,7
890000,54,4,SE,Cache,7,6,6852,3
238800,55,2,SW,Cache,3,3,1505,4
368000,55,3,NE,Cache,6,3,3376,12
509000,56,3,SE,Cache,6,4,4400,8
335000,58,2,NW,Cache,3,3,3384,8
222430,60,2,SW,Cache,3,3,1524,4
230350,60,2,SW,Cache,3,3,1505,7
365900,60,2,SE,Cache,5,4,3160,8
488000,61,3,SE,Cache,4,4,4264,8
298000,62,2,NE,Cache,5,3,2424,5
267000,63,2,NW,Cache,4,3,2234,12
195000,64,1,NE,Cache,3,2,1800,12
315000,64,2,SE,Cache,6,4,2798,12
375500,64,3,SE,Cache,3,2,3438,8
545000,64,3,NW,Cache,4,3,4685,5
570400,64,3,SE,Cache,4,4,4556,8
218900,65,2,SW,Cache,3,3,1344,12
289000,65,2,SW,Cache,6,3,2330,3
395000,65,2,SE,Cache,4,3,2561,9
485000,66,3,SE,Cache,5,4,4142,6
270000,67,2,SW,Cache,3,2,3221,11
408000,67,2,NW,Cache,5,4,3302,5
266000,69,2,NE,Cache,5,3,2049,12
213900,71,2,SW,Cache,3,3,1344,11
216900,71,2,SW,Cache,3,3,1344,11
223000,71,2,SW,Cache,3,3,1344,10
599000,71,5,NE,Cache,6,7,8568,6
504176,73,3,NE,Cache,3,2,4050,10
189900,75,0,NW,Cache,3,2,1282,6
365000,75,2,SW,Cache,6,3,3438,7
425000,78,3,SE,Cache,7,5,4146,9
224500,79,2,SW,Cache,3,3,1344,7
290000,80,2,NW,Cache,4,3,2652,1
341400,80,2,NW,Cache,3,3,3094,10
290600,82,2,NE,Cache,5,3,2664,6
338000,83,2,SE,Cache,5,4,3200,10
535000,83,4,SE,Cache,6,4,4532,7
196500,85,2,SW,Cache,3,2,1066,4
244000,85,2,NE,Cache,4,3,2560,8
281800,85,2,NE,Cache,5,3,2274,4
330900,85,2,NE,Cache,6,4,3164,9
222900,90,2,SW,Cache,3,3,1344,10
222900,90,2,SW,Cache,3,3,1344,10
224900,90,2,SW,Cache,3,3,1344,7
227900,90,2,SW,Cache,3,3,1344,10
385000,90,3,SE,Cache,3,2,3645,9
329900,92,2,NE,Cache,5,4,3042,11
390000,92,3,SE,Cache,5,4,3613,8
313500,95,2,NE,Cache,5,3,2769,11
389900,95,3,SE,Cache,3,3,3615,9
272000,96,2,NE,Cache,6,2,2196,10
343500,97,2,SE,Cache,5,3,3144,3
330000,97,2,NW,Cache,5,4,3386,7
306000,98,2,SE,Cache,5,3,3040,8
455183,98,3,SE,Cache,3,2,4017,3
565000,98,3,NE,Cache,6,4,4698,10
314900,100,2,SW,Cache,3,2,3350,3
320000,101,2,SE,Cache,5,3,3098,8
330000,101,2,SE,Cache,5,3,3528,7
460000,104,2,SE,Cache,4,3,3560,5
407000,105,2,SE,Cache,7,5,3631,10
442000,106,3,SE,Cache,7,4,5474,2
1900000,107,2,SE,Cache,6,4,5782,10
339000,109,2,SE,Cache,5,3,3115,9
390000,112,2,SE,Cache,3,3,3634,11
214000,113,2,SW,Cache,3,3,1344,12
394620,113,3,SE,Cache,3,3,3645,3
403310,114,3,SE,Cache,3,2,3536,8
350000,117,3,SE,Cache,5,3,3224,11
393500,117,3,NE,Cache,3,3,3070,9
465000,121,4,NE,Cache,6,4,3600,3
215900,122,2,SW,Cache,3,3,1344,12
360000,124,3,NE,Cache,3,3,2475,9
553000,124,3,SE,Cache,6,4,5446,12
373000,130,4,SE,Cache,5,4,4793,5
239056,133,2,NE,Cache,3,2,2183,12
840000,136,4,SE,Cache,7,5,6852,2
345000,139,2,SE,Cache,6,4,3558,11
220000,140,2,NE,Cache,4,2,1990,7
352900,146,3,SE,Cache,3,2,3590,4
365000,148,3,NE,Cache,3,3,1820,10
375000,156,2,SW,Cache,5,2,3624,1
380000,156,3,SE,Cache,3,2,3305,3
345000,157,3,NE,Cache,5,4,3834,5
388400,159,3,SE,Cache,3,2,3521,10
337500,165,2,SW,Cache,4,3,3585,4
610000,165,3,SE,Cache,7,4,7675,11
218900,169,2,SW,Cache,3,3,1344,7
378500,170,3,NE,Cache,6,4,3249,12
331000,172,3,SE,Cache,3,2,3367,11
340000,173,2,SW,Cache,4,3,3510,5
428000,174,3,NE,Cache,3,3,3379,3
342400,175,2,SW,Cache,6,3,3113,5
389900,175,3,SE,Cache,3,3,3608,5
419500,175,2,SE,Cache,5,4,4118,9
275000,180,2,SE,Cache,4,4,3650,1
224900,186,2,SW,Cache,3,3,1344,8
219900,210,2,SW,Cache,3,3,1344,7
345000,244,3,SE,Cache,3,3,3606,1
465000,1,5,SE,Cache,5,2,3609,6
235000,2,2,NW,Cache,3,1,1993,5
225000,3,1,NW,Cache,4,2,2262,8
280000,3,0,NE,Cache,4,2,2572,7
290000,3,2,NE,Cache,4,3,2280,6
372000,3,2,NE,Cache,5,3,3106,9
198000,4,2,NE,Cache,4,2,2244,4
210000,4,0,SW,Cache,3,2,1512,8
224000,4,1,SE,Cache,4,2,2036,4
250900,4,2,SE,Cache,3,3,3182,4
305000,4,1,NE,Cache,2,2,2527,2
215000,5,3,NE,Cache,3,2,1758,7
240000,5,2,SE,Cache,3,1,1178,6
92000,7,1,NE,Cache,1,1,816,4
221000,7,0,NE,Cache,5,2,2204,2
152500,8,1,NE,Cache,2,1,802,4
184800,8,0,NW,Cache,3,2,2220,12
266000,9,1,NE,Cache,2,2,2527,4
114900,10,0,SE,Cache,2,1,850,6
345000,10,2,SW,Cache,5,2,3268,9
355000,10,2,SE,Cache,5,3,3093,3
401000,10,4,SE,Cache,5,3,3354,10
202000,11,0,SE,Cache,3,1,1456,12
393500,11,3,NE,Cache,5,3,3460,9
228000,15,2,SW,Cache,4,3,3476,3
233600,15,1,NE,Cache,3,2,2016,8
275000,15,2,NE,Cache,5,3,2368,7
285000,16,2,SW,Cache,5,3,3274,6
356500,21,2,SE,Cache,7,5,3712,5
275000,24,2,NE,Cache,5,3,2198,5
250000,27,2,NE,Cache,3,3,2542,10
239000,29,2,SE,Cache,4,2,2104,4
300000,31,2,NE,Cache,3,2,3026,10
390000,35,2,NE,Cache,4,3,2277,1
264500,37,2,SW,Cache,5,3,3166,3
174400,40,0,SW,Cache,3,1,1792,8
265000,43,3,SW,Cache,5,2,2325,9
314800,44,2,SW,Cache,5,3,2735,5
364900,45,2,SW,Cache,6,3,4057,11
158500,48,0,SW,Cache,3,2,1512,3
239000,51,2,NE,Cache,5,3,2304,12
199900,56,2,SW,Cache,3,2,1469,10
299900,56,2,NE,Cache,3,2,2730,6
278500,60,2,NE,Cache,4,3,2021,2
300000,60,2,NE,Cache,4,3,2718,5
256000,62,2,NE,Cache,5,2,1964,5
223750,64,2,SW,Cache,3,1,1814,12
329900,64,2,NE,Cache,3,2,3090,7
249000,69,0,SW,Cache,4,2,2382,5
336000,69,2,NE,Cache,5,4,3513,5
192400,70,2,NE,Cache,3,2,1590,12
367000,75,2,NE,Cache,6,3,3228,12
359000,82,2,NE,Cache,5,3,3108,6
45000,93,1,NE,Cache,2,2,896,9
277900,96,2,NE,Cache,5,4,2803,4
435000,97,3,NE,Cache,6,4,4238,9
310000,112,2,NE,Cache,3,3,3060,5
320000,112,2,NE,Cache,5,3,3963,4
340000,118,2,SW,Cache,6,4,3248,3
297000,154,2,NE,Cache,4,3,3285,9
394500,164,3,NE,Cache,5,5,3885,8
291000,171,2,NE,Cache,3,2,3260,2
555000,175,3,NE,Cache,5,4,4246,12
297000,188,0,SW,Cache,3,3,4036,2
430000,256,2,SE,Cache,2,3,3503,11
228500,1,0,SE,Cache,2,1,1256,4
127500,2,1,SE,Cache,2,1,935,6
248000,2,0,SE,Cache,3,2,1682,7
275000,2,2,SE,Cache,4,3,1948,5
323000,2,2,SE,Cache,3,3,3348,5
363000,2,2,SE,Cache,3,3,2283,7
196400,3,0,SE,Cache,3,1,1255,3
224000,3,1,SE,Cache,2,2,1566,6
255000,3,1,SE,Cache,4,2,2020,5
306500,3,2,SE,Cache,5,4,2856,8
310250,3,2,SE,Cache,5,3,2526,7
355000,3,3,SE,Cache,5,3,2912,6
209000,4,0,SE,Cache,3,1,1089,12
238000,4,0,SE,Cache,4,2,1850,9
244000,4,1,SE,Cache,3,1,1666,11
280000,4,2,SE,Cache,4,3,2996,5
236900,5,2,SE,Cache,4,2,2124,6
323500,5,2,SE,Cache,5,3,3130,7
175000,6,1,SE,Cache,2,1,960,9
240000,6,1,SE,Cache,4,2,1874,8
248000,6,0,SE,Cache,5,2,2516,8
277000,6,1,SE,Cache,3,2,1880,7
319364,6,2,SE,Cache,4,3,3246,5
219000,7,2,SE,Cache,3,2,1778,11
255000,7,0,SE,Cache,6,2,2520,6
237000,7,0,SE,Cache,4,2,1992,8
279000,7,2,SE,Cache,3,2,1288,9
429000,8,3,SE,Cache,4,3,3420,8
317000,10,2,SE,Cache,4,4,2518,8
350500,10,1,SE,Cache,5,2,2434,10
325000,11,2,SE,Cache,6,3,3324,3
200000,13,1,SE,Cache,4,1,1805,6
279000,13,2,SE,Cache,3,2,1934,6
245000,14,2,SE,Cache,5,3,2722,3
239500,15,2,SE,Cache,3,2,2076,1
198000,16,0,SE,Cache,3,1,2024,3
239000,17,0,SE,Cache,4,2,1944,8
309900,17,2,SE,Cache,3,2,2900,5
334000,17,2,SE,Cache,5,3,2613,5
210000,18,0,SE,Cache,3,2,2103,2
314248,20,3,SE,Cache,4,3,2460,4
192000,22,2,SE,Cache,4,3,1893,11
238000,26,2,SE,Cache,4,3,2547,9
266500,26,2,SE,Cache,4,3,3192,11
395000,26,3,SE,Cache,5,3,3833,12
355000,27,2,SE,Cache,4,3,2686,2
274900,34,2,SE,Cache,3,2,1682,6
366000,35,2,SE,Cache,5,3,3220,8
312500,41,3,SE,Cache,4,4,4351,7
269000,42,2,SE,Cache,4,3,3012,3
278032,42,2,SE,Cache,4,2,2904,2
255000,43,2,SE,Cache,4,3,2908,2
197000,47,0,SE,Cache,3,1,2080,5
389000,49,3,SE,Cache,6,3,3420,4
445000,49,4,SE,Cache,5,3,4898,1
465000,53,2,SE,Cache,5,4,6206,7
419900,54,2,SE,Cache,5,3,4255,9
417000,56,2,SE,Cache,5,3,3500,10
223600,65,1,SE,Cache,3,2,2052,8
250000,65,2,SE,Cache,4,3,2134,8
319900,71,2,SE,Cache,5,4,2840,8
327500,77,2,SE,Cache,4,3,2686,1
289900,93,1,SE,Cache,3,2,1754,9
275500,114,1,SE,Cache,3,2,2035,4
525000,188,3,SE,Cache,3,3,4072,11
270000,212,5,SE,Cache,5,2,3326,2
155000,1,1,SE,Cache,3,2,1307,11
180000,1,0,NE,Cache,3,3,1555,6
198000,1,0,NW,Cache,2,1,950,10
208000,1,0,NE,Cache,3,3,1932,6
218000,1,2,SW,Cache,3,1,1744,8
224900,1,2,SE,Cache,4,2,2184,7
228000,1,2,SE,Cache,3,3,1896,2
239900,1,0,SE,Cache,4,1,2280,2
250000,1,0,NE,Cache,4,2,2184,11
240000,1,2,NW,Cache,5,2,2138,8
250000,1,3,SE,Cache,4,3,2359,7
304900,1,2,SE,Cache,5,3,2460,10
395000,1,2,NE,Cache,5,3,3042,8
170500,2,1,SE,Cache,3,3,1300,4
179900,2,0,NW,Cache,2,1,1228,3
184000,2,1,NE,Cache,3,3,1558,9
199300,2,2,SE,Cache,3,3,1712,8
214900,2,2,SE,Cache,4,2,2730,7
214000,2,0,NW,Cache,4,1,2080,8
230000,2,1,SW,Cache,3,2,2136,5
232000,2,2,SE,Cache,4,2,1850,6
230000,2,1,SW,Cache,3,1,1601,7
225000,2,1,NE,Cache,3,3,1592,11
235000,2,2,NE,Cache,3,2,1440,10
239600,2,2,SE,Cache,5,3,2306,9
239900,2,2,SE,Cache,5,3,2682,8
260000,2,2,SW,Cache,4,2,2091,4
275000,2,2,SE,Cache,4,2,1824,7
299400,2,2,SE,Cache,4,3,2838,7
298750,2,2,SE,Cache,3,2,2707,7
343350,2,2,NE,Cache,6,3,3100,3
419000,2,3,SE,Cache,6,3,2919,10
444000,2,3,NE,Cache,7,4,4300,3
148500,3,1,SE,Cache,3,3,1300,4
160000,3,0,NW,Cache,2,1,939,5
176900,3,1,SE,Cache,3,3,1300,6
186000,3,1,NE,Cache,3,3,1558,11
190000,3,2,NE,Cache,2,1,1794,4
199000,3,1,SE,Cache,4,2,2266,11
206000,3,1,NE,Cache,3,3,1545,6
204000,3,1,SE,Cache,3,3,1377,5
218000,3,2,SE,Cache,3,3,1889,8
220000,3,0,NE,Cache,4,3,1968,9
218500,3,3,NE,Cache,5,3,3495,8
235400,3,1,SE,Cache,3,3,1778,8
235100,3,2,SE,Cache,4,4,2295,5
235000,3,2,SE,Cache,3,3,1705,6
242000,3,2,SW,Cache,5,2,1674,2
252000,3,0,NW,Cache,6,2,2016,6
253000,3,2,SE,Cache,3,3,1611,11
256500,3,2,SE,Cache,5,2,2462,7
276001,3,2,NW,Cache,4,2,1984,10
268000,3,2,SE,Cache,6,3,2549,5
280000,3,2,NW,Cache,3,2,2016,6
261000,3,2,SW,Cache,4,2,2114,5
277500,3,1,NW,Cache,3,2,2312,10
258601,3,2,SE,Cache,4,3,2400,11
280000,3,2,SW,Cache,6,3,2280,7
280000,3,2,SE,Cache,5,3,2654,5
270000,3,2,SE,Cache,4,3,2726,5
305000,3,0,SE,Cache,4,2,2254,7
308000,3,2,SE,Cache,5,3,2498,3
310000,3,2,SE,Cache,6,3,2476,6
315000,3,1,NW,Cache,4,3,3146,9
321400,3,2,SE,Cache,4,2,2932,11
325000,3,3,NE,Cache,4,2,2346,6
327500,3,2,SE,Cache,5,4,3128,7
340000,3,2,SE,Cache,6,3,2925,8
355000,3,2,SE,Cache,4,3,2934,10
408000,3,2,NE,Cache,5,4,3529,9
426900,3,3,NE,Cache,5,4,4304,8
445000,3,3,NE,Cache,4,3,3519,8
166500,4,0,NE,Cache,3,3,1929,5
170000,4,1,NW,Cache,4,1,1956,8
185000,4,0,NE,Cache,3,1,1655,7
199500,4,1,NW,Cache,3,2,1941,2
217500,4,1,NE,Cache,3,3,1479,8
228000,4,2,SW,Cache,2,2,1335,10
233900,4,2,SE,Cache,3,3,1669,7
233500,4,2,NE,Cache,3,3,2448,4
230000,4,2,SE,Cache,5,2,2454,5
239342,4,2,NW,Cache,4,1,2855,6
247000,4,2,SE,Cache,4,2,2366,5
244900,4,2,SE,Cache,4,3,2190,5
250000,4,2,SE,Cache,4,4,2305,6
250000,4,0,SE,Cache,2,1,1060,10
287000,4,2,SE,Cache,5,3,2478,6
309000,4,1,NE,Cache,4,3,2841,11
320000,4,2,SE,Cache,3,3,2379,11
500000,4,2,SE,Cache,5,3,3133,10
178000,5,1,NE,Cache,3,3,1592,6
182000,5,0,NE,Cache,4,3,1932,9
177100,5,0,NW,Cache,2,1,988,8
179900,5,1,NE,Cache,3,3,1477,8
246000,5,0,SE,Cache,3,1,2280,6
253000,5,2,SE,Cache,3,3,1712,11
249700,5,2,SE,Cache,4,4,2427,12
263000,5,2,SE,Cache,4,2,2208,10
262000,5,2,NE,Cache,4,3,1781,2
275000,5,2,SE,Cache,4,3,2462,9
288000,5,2,SW,Cache,5,2,2187,8
300000,5,2,SE,Cache,4,3,2399,7
310000,5,2,NW,Cache,6,3,2574,9
325000,5,2,NW,Cache,4,2,2634,10
393000,5,2,NE,Cache,3,3,3847,7
419750,5,2,SE,Cache,3,4,4010,5
160200,6,0,SW,Cache,2,1,1000,5
181000,6,1,NE,Cache,3,3,1555,8
197000,6,1,NE,Cache,3,3,1559,11
205000,6,1,SE,Cache,3,2,1307,11
209000,6,0,SE,Cache,4,2,2429,11
235000,6,2,SE,Cache,3,3,1669,6
239900,6,2,SE,Cache,3,3,1864,8
262500,6,2,NW,Cache,4,2,3312,5
280000,6,2,NW,Cache,3,2,2700,4
302600,6,2,SE,Cache,4,3,2906,8
199900,7,1,SE,Cache,3,3,1778,6
206000,7,1,SE,Cache,3,2,1295,10
215000,7,1,NE,Cache,3,3,1555,11
229900,7,1,NW,Cache,5,2,2024,10
241000,7,3,SE,Cache,5,2,2144,12
249900,7,2,SE,Cache,4,2,2221,11
272500,7,1,NW,Cache,4,2,2210,5
285000,7,2,SW,Cache,5,2,2808,10
317350,7,2,SE,Cache,3,2,3152,5
300000,7,2,NW,Cache,3,2,3340,4
299000,7,3,SE,Cache,2,3,1796,4
311575,7,2,NE,Cache,5,3,3020,11
344000,7,2,SW,Cache,3,2,2979,2
176000,8,0,NE,Cache,3,3,1557,8
192000,8,0,NE,Cache,4,3,1932,8
211100,8,2,NW,Cache,3,3,2441,5
230000,8,2,SE,Cache,5,3,2460,3
244000,8,0,SE,Cache,4,2,1824,8
245000,8,0,SE,Cache,4,2,2153,4
286000,8,2,SE,Cache,4,3,2392,8
315000,8,2,SW,Cache,5,2,1980,11
332900,8,2,SE,Cache,5,3,3015,6
323900,8,3,NE,Cache,4,2,3765,8
409650,8,3,NE,Cache,3,3,3939,5
175500,9,1,NE,Cache,3,2,1307,8
185000,9,1,NE,Cache,3,3,1592,12
189900,9,2,SW,Cache,2,2,1335,6
208000,9,0,NW,Cache,2,1,1228,3
204000,9,0,NE,Cache,3,3,1932,3
263000,9,0,SW,Cache,2,1,2045,10
273000,9,0,NW,Cache,6,2,2280,4
165900,10,0,NW,Cache,3,1,1335,3
229400,10,2,SE,Cache,3,3,1712,7
225000,10,0,SW,Cache,4,1,1738,8
310000,10,2,SE,Cache,3,2,2786,8
280000,10,2,SE,Cache,5,3,2492,10
285000,10,2,SE,Cache,3,2,2432,3
336789,10,3,SE,Cache,3,2,2848,6
320000,10,2,SE,Cache,5,2,2610,7
360000,10,3,SE,Cache,4,2,3620,4
475000,10,3,SE,Cache,6,5,4162,9
209900,11,2,SE,Cache,4,4,2377,1
222500,11,2,NW,Cache,3,2,2312,12
258000,11,2,SE,Cache,4,3,2582,7
294000,11,2,SE,Cache,5,3,2728,11
440000,11,3,SE,Cache,3,2,4082,8
199000,12,2,NE,Cache,5,2,2016,5
213000,12,1,SE,Cache,4,2,1848,6
252000,12,2,NW,Cache,5,2,2514,5
402000,12,3,SE,Cache,3,2,3692,7
390000,12,2,NE,Cache,6,3,3444,6
525000,12,2,NE,Cache,7,5,6475,6
209000,13,1,NE,Cache,3,3,1597,6
240000,13,0,NE,Cache,5,3,2160,6
271000,13,0,NE,Cache,3,2,1361,7
304800,13,2,SE,Cache,5,3,2803,9
337500,13,2,SE,Cache,5,4,2710,7
334000,13,2,SW,Cache,5,3,2740,5
373000,13,2,SE,Cache,5,3,2980,8
